x1	x2	x3	error
2.52243e+31	-4.34876e+31	-3.43559e+31	0.139429
2.93111e+31	-5.05334e+31	-3.99223e+31	0.139429
3.406e+31	-5.87208e+31	-4.63904e+31	0.139429
3.95784e+31	-6.82347e+31	-5.39066e+31	0.139429
4.59909e+31	-7.929e+31	-6.26405e+31	0.139429
5.34423e+31	-9.21365e+31	-7.27894e+31	0.139429
6.21009e+31	-1.07064e+32	-8.45827e+31	0.139429
7.21625e+31	-1.24411e+32	-9.82867e+31	0.139429
8.38542e+31	-1.44568e+32	-1.14211e+32	0.139429
9.74402e+31	-1.67991e+32	-1.32715e+32	0.139429
1.13227e+32	-1.95208e+32	-1.54218e+32	0.139429
1.31572e+32	-2.26836e+32	-1.79204e+32	0.139429
1.5289e+32	-2.63587e+32	-2.08238e+32	0.139429
1.77661e+32	-3.06294e+32	-2.41977e+32	0.139429
2.06445e+32	-3.55919e+32	-2.81182e+32	0.139429
2.39893e+32	-4.13585e+32	-3.26739e+32	0.139429
2.7876e+32	-4.80593e+32	-3.79677e+32	0.139429
3.23925e+32	-5.58458e+32	-4.41191e+32	0.139429
3.76407e+32	-6.48939e+32	-5.12673e+32	0.139429
4.37392e+32	-7.5408e+32	-5.95736e+32	0.139429
5.08257e+32	-8.76255e+32	-6.92256e+32	0.139429
5.90605e+32	-1.01822e+33	-8.04415e+32	0.139429
6.86294e+32	-1.1832e+33	-9.34745e+32	0.139429
7.97487e+32	-1.3749e+33	-1.08619e+33	0.139429
9.26695e+32	-1.59766e+33	-1.26218e+33	0.139429
1.07684e+33	-1.85651e+33	-1.46667e+33	0.139429
1.2513e+33	-2.1573e+33	-1.7043e+33	0.139429
1.45404e+33	-2.50682e+33	-1.98043e+33	0.139429
1.68962e+33	-2.91297e+33	-2.3013e+33	0.139429
1.96337e+33	-3.38493e+33	-2.67415e+33	0.139429
2.28148e+33	-3.93335e+33	-3.10741e+33	0.139429
2.65112e+33	-4.57063e+33	-3.61088e+33	0.139429
3.08065e+33	-5.31116e+33	-4.19591e+33	0.139429
3.57978e+33	-6.17167e+33	-4.87572e+33	0.139429
4.15977e+33	-7.1716e+33	-5.66568e+33	0.139429
4.83373e+33	-8.33353e+33	-6.58363e+33	0.139429
5.61688e+33	-9.68372e+33	-7.6503e+33	0.139429
6.52693e+33	-1.12527e+34	-8.8898e+33	0.139429
7.58441e+33	-1.30758e+34	-1.03301e+34	0.139429
8.81323e+33	-1.51943e+34	-1.20038e+34	0.139429
1.02411e+34	-1.76561e+34	-1.39486e+34	0.139429
1.19004e+34	-2.05168e+34	-1.62086e+34	0.139429
1.38285e+34	-2.38409e+34	-1.88347e+34	0.139429
1.6069e+34	-2.77035e+34	-2.18863e+34	0.139429
1.86725e+34	-3.2192e+34	-2.54322e+34	0.139429
2.16978e+34	-3.74077e+34	-2.95527e+34	0.139429
2.52132e+34	-4.34685e+34	-3.43409e+34	0.139429
2.92982e+34	-5.05112e+34	-3.99047e+34	0.139429
3.40451e+34	-5.8695e+34	-4.63701e+34	0.139429
3.9561e+34	-6.82047e+34	-5.38829e+34	0.139429
4.59707e+34	-7.92552e+34	-6.26129e+34	0.139429
5.34188e+34	-9.20961e+34	-7.27574e+34	0.139429
6.20737e+34	-1.07017e+35	-8.45455e+34	0.139429
7.21308e+34	-1.24356e+35	-9.82435e+34	0.139429
8.38173e+34	-1.44504e+35	-1.14161e+35	0.139429
9.73973e+34	-1.67917e+35	-1.32657e+35	0.139429
1.13178e+35	-1.95122e+35	-1.5415e+35	0.139429
1.31514e+35	-2.26736e+35	-1.79125e+35	0.139429
1.52822e+35	-2.63472e+35	-2.08147e+35	0.139429
1.77582e+35	-3.06159e+35	-2.41871e+35	0.139429
2.06354e+35	-3.55763e+35	-2.81058e+35	0.139429
2.39788e+35	-4.13403e+35	-3.26595e+35	0.139429
2.78638e+35	-4.80382e+35	-3.7951e+35	0.139429
3.23782e+35	-5.58213e+35	-4.40998e+35	0.139429
3.76241e+35	-6.48654e+35	-5.12448e+35	0.139429
4.37199e+35	-7.53748e+35	-5.95474e+35	0.139429
5.08034e+35	-8.7587e+35	-6.91952e+35	0.139429
5.90345e+35	-1.01778e+36	-8.04061e+35	0.139429
6.85992e+35	-1.18268e+36	-9.34335e+35	0.139429
7.97136e+35	-1.37429e+36	-1.08571e+36	0.139429
9.26287e+35	-1.59695e+36	-1.26162e+36	0.139429
1.07636e+36	-1.85569e+36	-1.46603e+36	0.139429
1.25076e+36	-2.15635e+36	-1.70355e+36	0.139429
1.4534e+36	-2.50572e+36	-1.97956e+36	0.139429
1.68888e+36	-2.91169e+36	-2.30029e+36	0.139429
1.96251e+36	-3.38344e+36	-2.67298e+36	0.139429
2.28047e+36	-3.93162e+36	-3.10605e+36	0.139429
2.64995e+36	-4.56862e+36	-3.60929e+36	0.139429
3.0793e+36	-5.30883e+36	-4.19406e+36	0.139429
3.5782e+36	-6.16896e+36	-4.87358e+36	0.139429
4.15794e+36	-7.16845e+36	-5.66319e+36	0.139429
4.83161e+36	-8.32987e+36	-6.58074e+36	0.139429
5.61442e+36	-9.67947e+36	-7.64694e+36	0.139429
6.52406e+36	-1.12477e+37	-8.88589e+36	0.139429
7.58108e+36	-1.30701e+37	-1.03256e+37	0.139429
8.80936e+36	-1.51877e+37	-1.19985e+37	0.139429
1.02366e+37	-1.76484e+37	-1.39425e+37	0.139429
1.18952e+37	-2.05077e+37	-1.62015e+37	0.139429
1.38224e+37	-2.38304e+37	-1.88264e+37	0.139429
1.60619e+37	-2.76914e+37	-2.18766e+37	0.139429
1.86643e+37	-3.21779e+37	-2.54211e+37	0.139429
2.16882e+37	-3.73913e+37	-2.95398e+37	0.139429
2.52021e+37	-4.34494e+37	-3.43258e+37	0.139429
2.92853e+37	-5.04891e+37	-3.98872e+37	0.139429
3.40301e+37	-5.86692e+37	-4.63497e+37	0.139429
3.95437e+37	-6.81748e+37	-5.38592e+37	0.139429
4.59505e+37	-7.92204e+37	-6.25854e+37	0.139429
5.33953e+37	-9.20556e+37	-7.27255e+37	0.139429
6.20464e+37	-1.0697e+38	-8.45084e+37	0.139429
7.20991e+37	-1.24302e+38	-9.82003e+37	0.139429
8.37805e+37	-1.44441e+38	-1.14111e+38	0.139429
9.73546e+37	-1.67843e+38	-1.32599e+38	0.139429
1.13128e+38	-1.95037e+38	-1.54082e+38	0.139429
1.31457e+38	-2.26636e+38	-1.79047e+38	0.139429
1.52755e+38	-2.63356e+38	-2.08056e+38	0.139429
1.77504e+38	-3.06024e+38	-2.41764e+38	0.139429
2.06264e+38	-3.55606e+38	-2.80935e+38	0.139429
2.39682e+38	-4.13221e+38	-3.26452e+38	0.139429
2.78515e+38	-4.80171e+38	-3.79343e+38	0.139429
3.2364e+38	-5.57968e+38	-4.40804e+38	0.139429
3.76076e+38	-6.48369e+38	-5.12223e+38	0.139429
4.37007e+38	-7.53417e+38	-5.95212e+38	0.139429
5.07811e+38	-8.75485e+38	-6.91648e+38	0.139429
5.90086e+38	-1.01733e+39	-8.03708e+38	0.139429
6.85691e+38	-1.18216e+39	-9.33924e+38	0.139429
7.96786e+38	-1.37369e+39	-1.08524e+39	0.139429
9.25881e+38	-1.59625e+39	-1.26107e+39	0.139429
1.07589e+39	-1.85488e+39	-1.46538e+39	0.139429
1.25021e+39	-2.1554e+39	-1.7028e+39	0.139429
1.45276e+39	-2.50462e+39	-1.97869e+39	0.139429
1.68814e+39	-2.91041e+39	-2.29928e+39	0.139429
1.96165e+39	-3.38196e+39	-2.6718e+39	0.139429
2.27947e+39	-3.9299e+39	-3.10469e+39	0.139429
2.64879e+39	-4.56662e+39	-3.6077e+39	0.139429
3.07795e+39	-5.30649e+39	-4.19222e+39	0.139429
3.57663e+39	-6.16625e+39	-4.87144e+39	0.139429
4.15611e+39	-7.1653e+39	-5.66071e+39	0.139429
4.82948e+39	-8.32621e+39	-6.57785e+39	0.139429
5.61195e+39	-9.67522e+39	-7.64358e+39	0.139429
6.52119e+39	-1.12428e+40	-8.88199e+39	0.139429
7.57775e+39	-1.30643e+40	-1.0321e+40	0.139429
8.80549e+39	-1.5181e+40	-1.19932e+40	0.139429
1.02321e+40	-1.76406e+40	-1.39364e+40	0.139429
1.189e+40	-2.04987e+40	-1.61943e+40	0.139429
1.38163e+40	-2.38199e+40	-1.88181e+40	0.139429
1.60549e+40	-2.76792e+40	-2.1867e+40	0.139429
1.86561e+40	-3.21637e+40	-2.54099e+40	0.139429
2.16787e+40	-3.73749e+40	-2.95268e+40	0.139429
2.51911e+40	-4.34303e+40	-3.43107e+40	0.139429
2.92725e+40	-5.04669e+40	-3.98697e+40	0.139429
3.40152e+40	-5.86435e+40	-4.63293e+40	0.139429
3.95263e+40	-6.81448e+40	-5.38356e+40	0.139429
4.59303e+40	-7.91856e+40	-6.25579e+40	0.139429
5.33719e+40	-9.20152e+40	-7.26935e+40	0.139429
6.20191e+40	-1.06923e+41	-8.44713e+40	0.139429
7.20674e+40	-1.24247e+41	-9.81572e+40	0.139429
8.37437e+40	-1.44377e+41	-1.14061e+41	0.139429
9.73118e+40	-1.67769e+41	-1.32541e+41	0.139429
1.13078e+41	-1.94951e+41	-1.54015e+41	0.139429
1.31399e+41	-2.26537e+41	-1.78968e+41	0.139429
1.52688e+41	-2.6324e+41	-2.07964e+41	0.139429
1.77426e+41	-3.0589e+41	-2.41658e+41	0.139429
2.06173e+41	-3.5545e+41	-2.80811e+41	0.139429
2.39577e+41	-4.1304e+41	-3.26308e+41	0.139429
2.78393e+41	-4.7996e+41	-3.79176e+41	0.139429
3.23498e+41	-5.57723e+41	-4.4061e+41	0.139429
3.75911e+41	-6.48084e+41	-5.11998e+41	0.139429
4.36815e+41	-7.53086e+41	-5.94951e+41	0.139429
5.07588e+41	-8.75101e+41	-6.91344e+41	0.139429
5.89827e+41	-1.01688e+42	-8.03355e+41	0.139429
6.8539e+41	-1.18164e+42	-9.33514e+41	0.139429
7.96436e+41	-1.37309e+42	-1.08476e+42	0.139429
9.25474e+41	-1.59555e+42	-1.26051e+42	0.139429
1.07542e+42	-1.85406e+42	-1.46474e+42	0.139429
1.24966e+42	-2.15446e+42	-1.70206e+42	0.139429
1.45212e+42	-2.50352e+42	-1.97782e+42	0.139429
1.6874e+42	-2.90914e+42	-2.29827e+42	0.139429
1.96079e+42	-3.38047e+42	-2.67063e+42	0.139429
2.27847e+42	-3.92817e+42	-3.10332e+42	0.139429
2.64763e+42	-4.56461e+42	-3.60612e+42	0.139429
3.07659e+42	-5.30416e+42	-4.19038e+42	0.139429
3.57506e+42	-6.16354e+42	-4.8693e+42	0.139429
4.15429e+42	-7.16215e+42	-5.65822e+42	0.139429
4.82736e+42	-8.32255e+42	-6.57496e+42	0.139429
5.60949e+42	-9.67097e+42	-7.64023e+42	0.139429
6.51833e+42	-1.12378e+43	-8.87809e+42	0.139429
7.57442e+42	-1.30586e+43	-1.03165e+43	0.139429
8.80162e+42	-1.51743e+43	-1.1988e+43	0.139429
1.02277e+43	-1.76329e+43	-1.39303e+43	0.139429
1.18847e+43	-2.04897e+43	-1.61872e+43	0.139429
1.38103e+43	-2.38094e+43	-1.88099e+43	0.139429
1.60478e+43	-2.7667e+43	-2.18574e+43	0.139429
1.86479e+43	-3.21496e+43	-2.53987e+43	0.139429
2.16692e+43	-3.73585e+43	-2.95138e+43	0.139429
2.518e+43	-4.34113e+43	-3.42956e+43	0.139429
2.92596e+43	-5.04447e+43	-3.98522e+43	0.139429
3.40002e+43	-5.86177e+43	-4.6309e+43	0.139429
3.95089e+43	-6.81149e+43	-5.38119e+43	0.139429
4.59101e+43	-7.91508e+43	-6.25305e+43	0.139429
5.33484e+43	-9.19747e+43	-7.26616e+43	0.139429
6.19919e+43	-1.06876e+44	-8.44341e+43	0.139429
7.20358e+43	-1.24192e+44	-9.81141e+43	0.139429
8.37069e+43	-1.44314e+44	-1.1401e+44	0.139429
9.7269e+43	-1.67696e+44	-1.32482e+44	0.139429
1.13028e+44	-1.94865e+44	-1.53947e+44	0.139429
1.31341e+44	-2.26437e+44	-1.78889e+44	0.139429
1.52621e+44	-2.63124e+44	-2.07873e+44	0.139429
1.77349e+44	-3.05756e+44	-2.41552e+44	0.139429
2.06082e+44	-3.55294e+44	-2.80688e+44	0.139429
2.39472e+44	-4.12858e+44	-3.26165e+44	0.139429
2.78271e+44	-4.79749e+44	-3.7901e+44	0.139429
3.23356e+44	-5.57478e+44	-4.40417e+44	0.139429
3.75746e+44	-6.478e+44	-5.11773e+44	0.139429
4.36623e+44	-7.52755e+44	-5.94689e+44	0.139429
5.07365e+44	-8.74716e+44	-6.91041e+44	0.139429
5.89568e+44	-1.01644e+45	-8.03002e+44	0.139429
6.85089e+44	-1.18112e+45	-9.33104e+44	0.139429
7.96086e+44	-1.37248e+45	-1.08428e+45	0.139429
9.25067e+44	-1.59485e+45	-1.25996e+45	0.139429
1.07495e+45	-1.85325e+45	-1.4641e+45	0.139429
1.24911e+45	-2.15351e+45	-1.70131e+45	0.139429
1.45149e+45	-2.50242e+45	-1.97695e+45	0.139429
1.68666e+45	-2.90786e+45	-2.29726e+45	0.139429
1.95993e+45	-3.37899e+45	-2.66946e+45	0.139429
2.27747e+45	-3.92645e+45	-3.10196e+45	0.139429
2.64646e+45	-4.5626e+45	-3.60453e+45	0.139429
3.07524e+45	-5.30183e+45	-4.18854e+45	0.139429
3.57349e+45	-6.16083e+45	-4.86716e+45	0.139429
4.15246e+45	-7.159e+45	-5.65573e+45	0.139429
4.82524e+45	-8.3189e+45	-6.57207e+45	0.139429
5.60702e+45	-9.66672e+45	-7.63687e+45	0.139429
6.51547e+45	-1.12329e+46	-8.87419e+45	0.139429
7.5711e+45	-1.30529e+46	-1.0312e+46	0.139429
8.79776e+45	-1.51677e+46	-1.19827e+46	0.139429
1.02232e+46	-1.76251e+46	-1.39241e+46	0.139429
1.18795e+46	-2.04807e+46	-1.61801e+46	0.139429
1.38042e+46	-2.3799e+46	-1.88016e+46	0.139429
1.60408e+46	-2.76549e+46	-2.18478e+46	0.139429
1.86397e+46	-3.21355e+46	-2.53876e+46	0.139429
2.16596e+46	-3.73421e+46	-2.95009e+46	0.139429
2.51689e+46	-4.33922e+46	-3.42806e+46	0.139429
2.92468e+46	-5.04225e+46	-3.98347e+46	0.139429
3.39853e+46	-5.8592e+46	-4.62886e+46	0.139429
3.94916e+46	-6.8085e+46	-5.37883e+46	0.139429
4.589e+46	-7.9116e+46	-6.2503e+46	0.139429
5.3325e+46	-9.19343e+46	-7.26297e+46	0.139429
6.19647e+46	-1.06829e+47	-8.43971e+46	0.139429
7.20041e+46	-1.24138e+47	-9.8071e+46	0.139429
8.36702e+46	-1.44251e+47	-1.1396e+47	0.139429
9.72263e+46	-1.67622e+47	-1.32424e+47	0.139429
1.12979e+47	-1.9478e+47	-1.53879e+47	0.139429
1.31284e+47	-2.26338e+47	-1.78811e+47	0.139429
1.52554e+47	-2.63009e+47	-2.07781e+47	0.139429
1.77271e+47	-3.05621e+47	-2.41446e+47	0.139429
2.05992e+47	-3.55138e+47	-2.80565e+47	0.139429
2.39366e+47	-4.12677e+47	-3.26022e+47	0.139429
2.78148e+47	-4.79538e+47	-3.78843e+47	0.139429
3.23214e+47	-5.57233e+47	-4.40223e+47	0.139429
3.7558e+47	-6.47515e+47	-5.11548e+47	0.139429
4.36432e+47	-7.52425e+47	-5.94428e+47	0.139429
5.07142e+47	-8.74332e+47	-6.90737e+47	0.139429
5.89309e+47	-1.01599e+48	-8.02649e+47	0.139429
6.84788e+47	-1.1806e+48	-9.32694e+47	0.139429
7.95736e+47	-1.37188e+48	-1.08381e+48	0.139429
9.24661e+47	-1.59415e+48	-1.25941e+48	0.139429
1.07447e+48	-1.85243e+48	-1.46345e+48	0.139429
1.24856e+48	-2.15256e+48	-1.70056e+48	0.139429
1.45085e+48	-2.50132e+48	-1.97608e+48	0.139429
1.68591e+48	-2.90658e+48	-2.29625e+48	0.139429
1.95906e+48	-3.3775e+48	-2.66828e+48	0.139429
2.27647e+48	-3.92472e+48	-3.1006e+48	0.139429
2.6453e+48	-4.5606e+48	-3.60295e+48	0.139429
3.07389e+48	-5.2995e+48	-4.1867e+48	0.139429
3.57192e+48	-6.15813e+48	-4.86502e+48	0.139429
4.15064e+48	-7.15586e+48	-5.65325e+48	0.139429
4.82312e+48	-8.31524e+48	-6.56918e+48	0.139429
5.60456e+48	-9.66247e+48	-7.63351e+48	0.139429
6.5126e+48	-1.1228e+49	-8.87029e+48	0.139429
7.56777e+48	-1.30471e+49	-1.03074e+49	0.139429
8.79389e+48	-1.5161e+49	-1.19774e+49	0.139429
1.02187e+49	-1.76174e+49	-1.3918e+49	0.139429
1.18743e+49	-2.04717e+49	-1.6173e+49	0.139429
1.37981e+49	-2.37885e+49	-1.87933e+49	0.139429
1.60337e+49	-2.76427e+49	-2.18382e+49	0.139429
1.86315e+49	-3.21214e+49	-2.53764e+49	0.139429
2.16501e+49	-3.73257e+49	-2.94879e+49	0.139429
2.51579e+49	-4.33731e+49	-3.42655e+49	0.139429
2.92339e+49	-5.04004e+49	-3.98172e+49	0.139429
3.39704e+49	-5.85662e+49	-4.62683e+49	0.139429
3.94742e+49	-6.80551e+49	-5.37646e+49	0.139429
4.58698e+49	-7.90813e+49	-6.24755e+49	0.139429
5.33016e+49	-9.18939e+49	-7.25978e+49	0.139429
6.19374e+49	-1.06783e+50	-8.436e+49	0.139429
7.19725e+49	-1.24083e+50	-9.80279e+49	0.139429
8.36334e+49	-1.44187e+50	-1.1391e+50	0.139429
9.71836e+49	-1.67548e+50	-1.32366e+50	0.139429
1.12929e+50	-1.94694e+50	-1.53812e+50	0.139429
1.31226e+50	-2.26238e+50	-1.78732e+50	0.139429
1.52487e+50	-2.62893e+50	-2.0769e+50	0.139429
1.77193e+50	-3.05487e+50	-2.4134e+50	0.139429
2.05901e+50	-3.54982e+50	-2.80442e+50	0.139429
2.39261e+50	-4.12496e+50	-3.25878e+50	0.139429
2.78026e+50	-4.79328e+50	-3.78677e+50	0.139429
3.23072e+50	-5.56988e+50	-4.4003e+50	0.139429
3.75415e+50	-6.47231e+50	-5.11323e+50	0.139429
4.3624e+50	-7.52094e+50	-5.94167e+50	0.139429
5.06919e+50	-8.73948e+50	-6.90433e+50	0.139429
5.8905e+50	-1.01554e+51	-8.02297e+50	0.139429
6.84487e+50	-1.18008e+51	-9.32284e+50	0.139429
7.95387e+50	-1.37128e+51	-1.08333e+51	0.139429
9.24255e+50	-1.59345e+51	-1.25885e+51	0.139429
1.074e+51	-1.85162e+51	-1.46281e+51	0.139429
1.24801e+51	-2.15162e+51	-1.69981e+51	0.139429
1.45021e+51	-2.50022e+51	-1.97522e+51	0.139429
1.68517e+51	-2.9053e+51	-2.29524e+51	0.139429
1.9582e+51	-3.37602e+51	-2.66711e+51	0.139429
2.27547e+51	-3.923e+51	-3.09923e+51	0.139429
2.64414e+51	-4.5586e+51	-3.60137e+51	0.139429
3.07254e+51	-5.29718e+51	-4.18486e+51	0.139429
3.57035e+51	-6.15542e+51	-4.86289e+51	0.139429
4.14882e+51	-7.15272e+51	-5.65077e+51	0.139429
4.821e+51	-8.31159e+51	-6.5663e+51	0.139429
5.6021e+51	-9.65823e+51	-7.63016e+51	0.139429
6.50974e+51	-1.1223e+52	-8.86639e+51	0.139429
7.56444e+51	-1.30414e+52	-1.03029e+52	0.139429
8.79003e+51	-1.51543e+52	-1.19722e+52	0.139429
1.02142e+52	-1.76096e+52	-1.39119e+52	0.139429
1.18691e+52	-2.04627e+52	-1.61659e+52	0.139429
1.37921e+52	-2.37781e+52	-1.87851e+52	0.139429
1.60267e+52	-2.76306e+52	-2.18286e+52	0.139429
1.86233e+52	-3.21073e+52	-2.53653e+52	0.139429
2.16406e+52	-3.73093e+52	-2.94749e+52	0.139429
2.51468e+52	-4.33541e+52	-3.42504e+52	0.139429
2.92211e+52	-5.03783e+52	-3.97997e+52	0.139429
3.39554e+52	-5.85405e+52	-4.6248e+52	0.139429
3.94569e+52	-6.80252e+52	-5.3741e+52	0.139429
4.58496e+52	-7.90465e+52	-6.24481e+52	0.139429
5.32782e+52	-9.18536e+52	-7.25659e+52	0.139429
6.19102e+52	-1.06736e+53	-8.43229e+52	0.139429
7.19409e+52	-1.24029e+53	-9.79848e+52	0.139429
8.35967e+52	-1.44124e+53	-1.1386e+53	0.139429
9.71409e+52	-1.67475e+53	-1.32308e+53	0.139429
1.1288e+53	-1.94609e+53	-1.53744e+53	0.139429
1.31168e+53	-2.26139e+53	-1.78654e+53	0.139429
1.5242e+53	-2.62778e+53	-2.07599e+53	0.139429
1.77115e+53	-3.05353e+53	-2.41234e+53	0.139429
2.05811e+53	-3.54826e+53	-2.80318e+53	0.139429
2.39156e+53	-4.12314e+53	-3.25735e+53	0.139429
2.77904e+53	-4.79117e+53	-3.78511e+53	0.139429
3.2293e+53	-5.56743e+53	-4.39837e+53	0.139429
3.75251e+53	-6.46946e+53	-5.11098e+53	0.139429
4.36048e+53	-7.51764e+53	-5.93906e+53	0.139429
5.06696e+53	-8.73564e+53	-6.9013e+53	0.139429
5.88791e+53	-1.0151e+54	-8.01944e+53	0.139429
6.84186e+53	-1.17956e+54	-9.31875e+53	0.139429
7.95037e+53	-1.37067e+54	-1.08286e+54	0.139429
9.23849e+53	-1.59275e+54	-1.2583e+54	0.139429
1.07353e+54	-1.85081e+54	-1.46217e+54	0.139429
1.24746e+54	-2.15067e+54	-1.69907e+54	0.139429
1.44957e+54	-2.49912e+54	-1.97435e+54	0.139429
1.68443e+54	-2.90403e+54	-2.29423e+54	0.139429
1.95734e+54	-3.37453e+54	-2.66594e+54	0.139429
2.27447e+54	-3.92127e+54	-3.09787e+54	0.139429
2.64298e+54	-4.55659e+54	-3.59979e+54	0.139429
3.07119e+54	-5.29485e+54	-4.18302e+54	0.139429
3.56878e+54	-6.15272e+54	-4.86075e+54	0.139429
4.14699e+54	-7.14957e+54	-5.64828e+54	0.139429
4.81888e+54	-8.30794e+54	-6.56341e+54	0.139429
5.59964e+54	-9.65398e+54	-7.62681e+54	0.139429
6.50688e+54	-1.12181e+55	-8.8625e+54	0.139429
7.56112e+54	-1.30357e+55	-1.02984e+55	0.139429
8.78617e+54	-1.51477e+55	-1.19669e+55	0.139429
1.02097e+55	-1.76019e+55	-1.39058e+55	0.139429
1.18639e+55	-2.04537e+55	-1.61588e+55	0.139429
1.3786e+55	-2.37676e+55	-1.87768e+55	0.139429
1.60196e+55	-2.76184e+55	-2.1819e+55	0.139429
1.86151e+55	-3.20932e+55	-2.53541e+55	0.139429
2.16311e+55	-3.72929e+55	-2.9462e+55	0.139429
2.51358e+55	-4.3335e+55	-3.42354e+55	0.139429
2.92082e+55	-5.03561e+55	-3.97822e+55	0.139429
3.39405e+55	-5.85148e+55	-4.62277e+55	0.139429
3.94395e+55	-6.79953e+55	-5.37174e+55	0.139429
4.58295e+55	-7.90118e+55	-6.24207e+55	0.139429
5.32548e+55	-9.18132e+55	-7.2534e+55	0.139429
6.1883e+55	-1.06689e+56	-8.42859e+55	0.139429
7.19093e+55	-1.23974e+56	-9.79418e+55	0.139429
8.35599e+55	-1.44061e+56	-1.1381e+56	0.139429
9.70982e+55	-1.67401e+56	-1.3225e+56	0.139429
1.1283e+56	-1.94523e+56	-1.53677e+56	0.139429
1.31111e+56	-2.2604e+56	-1.78575e+56	0.139429
1.52353e+56	-2.62662e+56	-2.07508e+56	0.139429
1.77037e+56	-3.05219e+56	-2.41128e+56	0.139429
2.0572e+56	-3.5467e+56	-2.80195e+56	0.139429
2.39051e+56	-4.12133e+56	-3.25592e+56	0.139429
2.77782e+56	-4.78907e+56	-3.78344e+56	0.139429
3.22788e+56	-5.56499e+56	-4.39643e+56	0.139429
3.75086e+56	-6.46662e+56	-5.10874e+56	0.139429
4.35857e+56	-7.51434e+56	-5.93645e+56	0.139429
5.06474e+56	-8.7318e+56	-6.89827e+56	0.139429
5.88532e+56	-1.01465e+57	-8.01592e+56	0.139429
6.83886e+56	-1.17904e+57	-9.31465e+56	0.139429
7.94688e+56	-1.37007e+57	-1.08238e+57	0.139429
9.23443e+56	-1.59205e+57	-1.25775e+57	0.139429
1.07306e+57	-1.84999e+57	-1.46153e+57	0.139429
1.24691e+57	-2.14973e+57	-1.69832e+57	0.139429
1.44894e+57	-2.49802e+57	-1.97348e+57	0.139429
1.68369e+57	-2.90275e+57	-2.29322e+57	0.139429
1.95648e+57	-3.37305e+57	-2.66477e+57	0.139429
2.27347e+57	-3.91955e+57	-3.09651e+57	0.139429
2.64182e+57	-4.55459e+57	-3.5982e+57	0.139429
3.06984e+57	-5.29252e+57	-4.18118e+57	0.139429
3.56721e+57	-6.15001e+57	-4.85861e+57	0.139429
4.14517e+57	-7.14643e+57	-5.6458e+57	0.139429
4.81677e+57	-8.30429e+57	-6.56053e+57	0.139429
5.59718e+57	-9.64974e+57	-7.62346e+57	0.139429
6.50402e+57	-1.12132e+58	-8.8586e+57	0.139429
7.5578e+57	-1.30299e+58	-1.02939e+58	0.139429
8.78231e+57	-1.5141e+58	-1.19617e+58	0.139429
1.02052e+58	-1.75942e+58	-1.38997e+58	0.139429
1.18586e+58	-2.04448e+58	-1.61517e+58	0.139429
1.378e+58	-2.37572e+58	-1.87686e+58	0.139429
1.60126e+58	-2.76063e+58	-2.18095e+58	0.139429
1.86069e+58	-3.20791e+58	-2.5343e+58	0.139429
2.16216e+58	-3.72765e+58	-2.9449e+58	0.139429
2.51247e+58	-4.3316e+58	-3.42204e+58	0.139429
2.91954e+58	-5.0334e+58	-3.97647e+58	0.139429
3.39256e+58	-5.84891e+58	-4.62073e+58	0.139429
3.94222e+58	-6.79654e+58	-5.36938e+58	0.139429
4.58094e+58	-7.89771e+58	-6.23932e+58	0.139429
5.32314e+58	-9.17729e+58	-7.25021e+58	0.139429
6.18559e+58	-1.06642e+59	-8.42488e+58	0.139429
7.18777e+58	-1.2392e+59	-9.78988e+58	0.139429
8.35232e+58	-1.43997e+59	-1.1376e+59	0.139429
9.70556e+58	-1.67328e+59	-1.32192e+59	0.139429
1.1278e+59	-1.94438e+59	-1.53609e+59	0.139429
1.31053e+59	-2.2594e+59	-1.78497e+59	0.139429
1.52286e+59	-2.62547e+59	-2.07417e+59	0.139429
1.76959e+59	-3.05085e+59	-2.41022e+59	0.139429
2.0563e+59	-3.54514e+59	-2.80072e+59	0.139429
2.38946e+59	-4.11952e+59	-3.25449e+59	0.139429
2.7766e+59	-4.78696e+59	-3.78178e+59	0.139429
3.22646e+59	-5.56254e+59	-4.3945e+59	0.139429
3.74921e+59	-6.46378e+59	-5.10649e+59	0.139429
4.35665e+59	-7.51104e+59	-5.93384e+59	0.139429
5.06251e+59	-8.72797e+59	-6.89524e+59	0.139429
5.88274e+59	-1.01421e+60	-8.0124e+59	0.139429
6.83585e+59	-1.17853e+60	-9.31056e+59	0.139429
7.94339e+59	-1.36947e+60	-1.0819e+60	0.139429
9.23037e+59	-1.59135e+60	-1.25719e+60	0.139429
1.07259e+60	-1.84918e+60	-1.46088e+60	0.139429
1.24637e+60	-2.14878e+60	-1.69757e+60	0.139429
1.4483e+60	-2.49693e+60	-1.97261e+60	0.139429
1.68295e+60	-2.90148e+60	-2.29221e+60	0.139429
1.95562e+60	-3.37157e+60	-2.6636e+60	0.139429
2.27247e+60	-3.91783e+60	-3.09515e+60	0.139429
2.64066e+60	-4.55259e+60	-3.59662e+60	0.139429
3.06849e+60	-5.2902e+60	-4.17935e+60	0.139429
3.56565e+60	-6.14731e+60	-4.85648e+60	0.139429
4.14335e+60	-7.14329e+60	-5.64332e+60	0.139429
4.81465e+60	-8.30064e+60	-6.55765e+60	0.139429
5.59472e+60	-9.6455e+60	-7.62011e+60	0.139429
